user	instance_id	displayed_text	how-causal-is-the-finding:::No mention of a relation	how-causal-is-the-finding:::Causation	how-causal-is-the-finding:::Explicitly states: no relation	how-causal-is-the-finding:::Correlation	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_1	How satisfied do you feel about your experience participating in our study?:::scale_3	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_1	How confident are you that you performed well in the task?:::scale_3	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_2	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	I carefully went over the examples and the instructions.:::Yes	Please feel free to leave any comments about our study (optional):::text_box	span_annotation:::Causation	span_annotation:::Causation</div>	span_annotation:::Explicit mentions of no relation	span_annotation:::Correlation
61505e9ab3b9916d9a924bcc	test_question_testing_No mention of a relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select No mention of a relation. Do not mark any words or phrases.	1																								[]	[]	[]	[]
61505e9ab3b9916d9a924bcc	Experience.html	Experience								5			1							5							[]	[]	[]	[]
61505e9ab3b9916d9a924bcc	Medicine_72_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The best predictor of poor quality was the nurse practice environment. Nurses in the best environments were 55% less likely than nurses in poor environments to rate their hospital's overall end-oflife care quality unfavorably (odds ratio = 0.45; 95% confidence interval = 0.39-0.52; P < .001). CONCLUSION: Quality of end-of-life care in US hospitals is imperfect and is significantly worse in hospitals with poor nurse practice environments than in hospitals with the best environments.""><b>Finding:</b></span> The best predictor of poor quality was the nurse practice environment."	1																								[]	[]	[]	[]
61505e9ab3b9916d9a924bcc	Medicine_418_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Our results also confirm that overweight dogs, as opposed to normal weight dogs, tried to maximize food intake from the higher quality food and hesitated to do the task when the food reward was uncertain. These results are very similar to those expected from the parallel models that exist between certain personality traits and being overweight in humans, suggesting that dogs are indeed a promising model for experimentally investigating obesity in humans. Dogs, due to their shared living environment with humans, may provide a beneficial model to study the causes and consequences of obesity.""><b>Finding:</b></span> These results are very similar to those expected from the parallel models that exist between certain personality traits and being overweight in humans, suggesting that dogs are indeed a promising model for experimentally investigating obesity in humans."	1																								[]	[]	[]	[]
61505e9ab3b9916d9a924bcc	test_question_testing_Correlation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Correlation. Do not mark any words or phrases.				2																					[]	[]	[]	[]
61505e9ab3b9916d9a924bcc	Medicine_353_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The splint metacarpals, previously interpreted as reduced digits II and IV, also contain remnants of digits I and V compressed as ridges onto the ventral surface. Our proposed locations of the proximal metacarpals are confirmed by their carpal articulations, which are consistent with those of the pentadactyl Phenacodus. The tridactyl equid Mesohippus shares the ventral ridges on the side digit bones, many of which appear to have a distinct fusion line, and exhibits a lesser degree of digit reduction than previously thought.""><b>Finding:</b></span> Our proposed locations of the proximal metacarpals are confirmed by their carpal articulations, which are consistent with those of the pentadactyl Phenacodus."				2																					[]	[]	[]	[]
61505e9ab3b9916d9a924bcc	Medicine_458_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: New model also enables regional predictions

""What's new and unique about our model is that it can realistically illustrate many different processes,"" says Ragettli. For instance, it can take into account a whole range of factors that are decisive for hydrology, such as rain and snow volume, evaporation, groundwater and also the ways in which glaciers expand and experience changes in volume. This enables them to make precise predictions for how the water balance is likely to shift.""><b>Finding:</b></span> For instance, it can take into account a whole range of factors that are decisive for hydrology, such as rain and snow volume, evaporation, groundwater and also the ways in which glaciers expand and experience changes in volume."	1																								[]	[]	[]	[]
61505e9ab3b9916d9a924bcc	Consent.html	Consent																				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes			[]	[]	[]	[]
61505e9ab3b9916d9a924bcc	Medicine_tweet_82_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: A recipe for violence? Children &amp; teenagers who grow up with one or more environmental risk factor such as urbanicity, migration, &amp; substance abuse are more likely to become a violently aggressive adult, study suggests  @username""><b>Finding:</b></span> A recipe for violence? Children &amp; teenagers who grow up with one or more environmental risk factor such as urbanicity, migration, &amp; substance abuse are more likely to become a violently aggressive adult, study suggests  @username"	1																								[]	[]	[]	[]
61505e9ab3b9916d9a924bcc	Medicine_418_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: A new study on dog behavior may help us better understand how human personalities affect obesity. The scientists thought that the obese dogs would be more likely to wait for the potential high-value meal, that they would do anything for something big and tasty. However, that was not the case.""><b>Finding:</b></span> A new study on dog behavior may help us better understand how human personalities affect obesity."	1																								[]	[]	[]	[]
61505e9ab3b9916d9a924bcc	Medicine_353_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Fragments of the 'missing' digits can be found in the form of ridges on the backside of the splints."" According to the team, this demonstrates that the first and fifth digits were not simply lost to evolution, but attached to their neighboring second and fourth digits. ""With a distinct surface from the metacarpal, we know the splints on today's horses to be the remnants of the second and fourth digits,"" Professor Solounias said.""><b>Finding:</b></span> According to the team, this demonstrates that the first and fifth digits were not simply lost to evolution, but attached to their neighboring second and fourth digits."	1																								[]	[]	[]	[]
61505e9ab3b9916d9a924bcc	Causality Examples.html	Causality Examples																							I carefully went over the examples and the instructions.:::Yes		[]	[]	[]	[]
60b694464e1bf8a267eb3ac9	Medicine_tweet_82_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Conversely, determination in peripheral blood mononuclear cells of histone-deacetylase1 mRNA as 'umbrella mediator' of epigenetic processes revealed an increase in the high-risk group, suggesting lasting epigenetic alterations. Together, we provide sound evidence of a disease-independent unfortunate relationship between well-defined pre-adult environmental hits and violent aggression, calling for more efficient prevention. Moreover, these environmental risk factors seem to contribute to abnormal behavior and to severity and onset of mental illness [1] , even though different risk factors may have different impact, dependent on the particular neuropsychiatric disease in focus.""><b>Finding:</b></span> Together, we provide sound evidence of a disease-independent unfortunate relationship between well-defined pre-adult environmental hits and violent aggression, calling for more efficient prevention."	1																								[]	[]	[]	[]
60b694464e1bf8a267eb3ac9	Consent.html	Consent																				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes			[]	[]	[]	[]
60b694464e1bf8a267eb3ac9	Medicine_tweet_82_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: A recipe for violence? Children &amp; teenagers who grow up with one or more environmental risk factor such as urbanicity, migration, &amp; substance abuse are more likely to become a violently aggressive adult, study suggests  @username""><b>Finding:</b></span> A recipe for violence? Children &amp; teenagers who grow up with one or more environmental risk factor such as urbanicity, migration, &amp; substance abuse are more likely to become a violently aggressive adult, study suggests  @username"				2																					[]	[]	[]	[]
60b694464e1bf8a267eb3ac9	Causality Examples.html	Causality Examples																							I carefully went over the examples and the instructions.:::Yes		[]	[]	[]	[]
612cecf6ebfcc62494f287eb	Medicine_tweet_82_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Conversely, determination in peripheral blood mononuclear cells of histone-deacetylase1 mRNA as 'umbrella mediator' of epigenetic processes revealed an increase in the high-risk group, suggesting lasting epigenetic alterations. Together, we provide sound evidence of a disease-independent unfortunate relationship between well-defined pre-adult environmental hits and violent aggression, calling for more efficient prevention. Moreover, these environmental risk factors seem to contribute to abnormal behavior and to severity and onset of mental illness [1] , even though different risk factors may have different impact, dependent on the particular neuropsychiatric disease in focus.""><b>Finding:</b></span> Together, we provide sound evidence of a disease-independent unfortunate relationship between well-defined pre-adult environmental hits and violent aggression, calling for more efficient prevention."	1																								[]	[]	[]	[]
