user	instance_id	displayed_text	how-causal-is-the-finding:::Causation	how-causal-is-the-finding:::No mention of a relation	how-causal-is-the-finding:::Correlation	how-causal-is-the-finding:::Explicitly states: no relation	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_1	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	How confident are you that you performed well in the task?:::scale_2	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_1	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_3	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	I carefully went over the examples and the instructions.:::Yes	Please feel free to leave any comments about our study (optional):::text_box	span_annotation:::Causation	span_annotation:::Correlation	span_annotation:::Explicit mentions of no relation
5ae0c910eb6040000153bea8	Computer_Science_132_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Among their findings:

Three out of four people -- 76 percent -- said checking texts or emails was unacceptable behavior in business meetings. 87 percent of people said answering a call was rarely or never acceptable in business meetings. Even at more informal business lunches, the majority of people thought writing a text message is rude -- 66 percent said writing or sending a text message is inappropriate.""><b>Finding:</b></span> 87 percent of people said answering a call was rarely or never acceptable in business meetings."		1																							[]	[]	[]
5ae0c910eb6040000153bea8	Experience.html	Experience									3		4					4									[]	[]	[]
5ae0c910eb6040000153bea8	Computer_Science_tweet_12_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Machine learning improves refugee integration ""><b>Finding:</b></span> Machine learning improves refugee integration "			2																						[]	[{'start': 228, 'end': 245, 'span': 'Machine learning ', 'annotation': 'Correlation'}, {'start': 254, 'end': 273, 'span': 'refugee integration', 'annotation': 'Correlation'}]	[]
5ae0c910eb6040000153bea8	Consent.html	Consent																				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes			[]	[]	[]
5ae0c910eb6040000153bea8	Causality Examples.html	Causality Examples																							I carefully went over the examples and the instructions.:::Yes		[]	[]	[]
5ae0c910eb6040000153bea8	Computer_Science_tweet_1_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: 3-D printing was successfully used to create a model of the prostate with the physical properties of prostate tissue. ""><b>Finding:</b></span> 3-D printing was successfully used to create a model of the prostate with the physical properties of prostate tissue. "		1																							[]	[]	[]
5ae0c910eb6040000153bea8	Computer_Science_tweet_280_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Hypothesis 1 was only partially supported. Whilst the duration of the interaction for FTF positively predicted happiness, there was no effect of duration on happiness for the other modes, including those CMC modes that included auditory cues (Skype and telephone). Results showed robust support for Hypothesis 2.""><b>Finding:</b></span> Whilst the duration of the interaction for FTF positively predicted happiness, there was no effect of duration on happiness for the other modes, including those CMC modes that included auditory cues (Skype and telephone)."		1																							[]	[]	[]
5ae0c910eb6040000153bea8	Computer_Science_tweet_280_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: People laugh more and are happier in face-to-face or video conferencing meetings - less so in teleconf  #eventprofs""><b>Finding:</b></span> People laugh more and are happier in face-to-face or video conferencing meetings - less so in teleconf  #eventprofs"			2																						[]	[{'start': 304, 'end': 331, 'span': 'laugh more and are happier ', 'annotation': 'Correlation'}, {'start': 334, 'end': 378, 'span': 'face-to-face or video conferencing meetings ', 'annotation': 'Correlation'}]	[]
5ae0c910eb6040000153bea8	Computer_Science_tweet_12_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Finally, the expected employment returns associated with personal characteristics can vary across different resettlement locations (Fig. This indicates that there are synergies between places and people; certain characteristics will make a refugee a better match for a particular location. In Switzerland, for example, we find that the ability to speak French (i.e., among French-speaking African refugees) results in a larger payoff for refugees assigned to Frenchspeaking cantons than for those assigned to German-speaking cantons ( fig.""><b>Finding:</b></span> This indicates that there are synergies between places and people; certain characteristics will make a refugee a better match for a particular location."	3																								[{'start': 789, 'end': 813, 'span': 'certain characteristics ', 'annotation': 'Causation'}, {'start': 818, 'end': 873, 'span': 'make a refugee a better match for a particular location', 'annotation': 'Causation'}]	[]	[]
5ae0c910eb6040000153bea8	test_question_testing_Correlation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Correlation. Do not mark any words or phrases.			2																						[]	[]	[]
5ae0c910eb6040000153bea8	Computer_Science_132_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Interestingly, just 24% thought using a laptop in a meeting was not appropriate. Roughly 71% of the professionals said they would not make a call or take a call during a meeting. Approximately 63% said that they would not text message during meetings.""><b>Finding:</b></span> Roughly 71% of the professionals said they would not make a call or take a call during a meeting."		1																							[]	[]	[]
5ae0c910eb6040000153bea8	Computer_Science_tweet_17_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: An optical version of a brain-inspired neurosynaptic system, using wavelength division multiplexing techniques, is presented that is capable of supervised and unsupervised learning. #deeplearning  ""><b>Finding:</b></span> An optical version of a brain-inspired neurosynaptic system, using wavelength division multiplexing techniques, is presented that is capable of supervised and unsupervised learning. #deeplearning  "			2																						[]	[{'start': 382, 'end': 438, 'span': 'optical version of a brain-inspired neurosynaptic system', 'annotation': 'Correlation'}, {'start': 512, 'end': 559, 'span': 'capable of supervised and unsupervised learning', 'annotation': 'Correlation'}]	[]
5ae0c910eb6040000153bea8	Computer_Science_tweet_1_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In summary, we have designed and developed a series of novel methodologies and customized inks for fabricating a 3D printed prostate model with physical properties of tissue and integrated sensing capabilities that can be used for quantitative, advanced surgical rehearsal. The 3D printed prostate model demonstrated high fidelity with patient organ and tissue in ana tomical, static and dynamic mechanical, hardness, and optical properties. Therefore, the prostate model can aid medical pro fessionals to perform more effective preoperative planning and rehearsal and predict organ physical behavior more accurately.""><b>Finding:</b></span> The 3D printed prostate model demonstrated high fidelity with patient organ and tissue in ana tomical, static and dynamic mechanical, hardness, and optical properties."		1																							[]	[]	[]
6034e8e3628ecdf282096ccf	Computer_Science_121_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This was reflected in the research results: 40 percent of the participants scored at least 10 percent higher in recall ability using VR over the desktop display. ""This leads to the possibility that a spatial virtual memory palace -- experienced in an immersive virtual environment -- could enhance learning and recall by leveraging a person's overall sense of body position, movement and acceleration,"" Plaisant says. The UMD team believes this study will lay the groundwork for other scientific inquiry on the value of VR and AR for education.""><b>Finding:</b></span> ""This leads to the possibility that a spatial virtual memory palace -- experienced in an immersive virtual environment -- could enhance learning and recall by leveraging a person's overall sense of body position, movement and acceleration,"" Plaisant says."			2																						[]	[]	[]
