user	instance_id	displayed_text	how-certain-is-the-finding:::Somewhat uncertain	how-certain-is-the-finding:::Uncertain	how-certain-is-the-finding:::Certain	how-certain-is-the-finding:::Somewhat certain	I carefully went over the examples and the instructions.:::Yes	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_1	How satisfied do you feel about your experience participating in our study?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	How confident are you that you performed well in the task?:::scale_2	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_1	How confident are you that you performed well in the task?:::scale_3	Please feel free to leave any comments about our study (optional):::text_box	span_annotation:::Words indicating uncertainty	span_annotation:::Words indicating certainty
615cc11e1f9805f0282b1b12	Computer_Science_137_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The reductions are significant because departure times and mitigating delays are crucial to so many other facets of the business, such as the number of flights airlines can offer and their image among potential customers. Other key findings from the study:

Charging for the first or second checked bag improved on-time departure performance for all major airlines--including Southwest Airlines, which does not charge for the first two bags--because it creates savings due to a cultural shift among US passengers to travel with less baggage. This shift resulted in a lower demand for airport labor-intensive, back-end operations such as baggage handling and security checks, which are shared resources across airlines.""><b>Finding:</b></span> Other key findings from the study:

Charging for the first or second checked bag improved on-time departure performance for all major airlines--including Southwest Airlines, which does not charge for the first two bags--because it creates savings due to a cultural shift among US passengers to travel with less baggage."			4																						[]	[]
615cc11e1f9805f0282b1b12	test_question_testing_Certain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Certain. Do not mark any words or phrases.			4																						[]	[]
615cc11e1f9805f0282b1b12	Certainty Examples.html	Certainty Examples					I carefully went over the examples and the instructions.:::Yes																				[]	[]
615cc11e1f9805f0282b1b12	Computer_Science_tweet_131_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Employees' sense of belonging at least partially mediates the relationships between ostracism and their (a) personal well-being, (b) work-related attitudes, and (c) turnover. We believe a sense of belonging will at least partially mediate the relationship between ostracism and employee outcomes because ostracism threatens other psychosocial needs, even if the need to belong is the most fundamental and directly affected of these (cf. A total of 146 participants opened the link to the survey, of which 100 were completed (44% male; mean age in years = 32.64, S.D.""><b>Finding:</b></span> We believe a sense of belonging will at least partially mediate the relationship between ostracism and employee outcomes because ostracism threatens other psychosocial needs, even if the need to belong is the most fundamental and directly affected of these (cf."			4																						[]	[{'start': 752, 'end': 760, 'span': 'believe ', 'annotation': 'Words indicating certainty'}]
615cc11e1f9805f0282b1b12	Computer_Science_463_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: It can happen immediately using existing data, often with only modest reframing of the questions asked and the approaches taken. Ecological forecasting would benefit from cyberinfrastructure for the automation, public dissemination, and archiving of ecological forecasts, which will allow community advances in two important ways. First, by looking across different types of forecasts, we can take a comparative approach to understanding what affects predictability in ecology.""><b>Finding:</b></span> Ecological forecasting would benefit from cyberinfrastructure for the automation, public dissemination, and archiving of ecological forecasts, which will allow community advances in two important ways."				3																					[]	[{'start': 683, 'end': 689, 'span': 'would ', 'annotation': 'Words indicating certainty'}]
615cc11e1f9805f0282b1b12	Computer_Science_tweet_13_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Our study provides a tantalizing glimpse into what may lie ahead in virtual-environment-based tools to enhance human memory. The next steps will be to identify and characterize what elements of virtual memory palaces are most effective in eliciting a superior information recall. It will be valuable to study how the addition of translation impacts information recall in a virtual memory palace.""><b>Finding:</b></span> The next steps will be to identify and characterize what elements of virtual memory palaces are most effective in eliciting a superior information recall."				3																					[]	[]
615cc11e1f9805f0282b1b12	Computer_Science_137_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: As Southwest Airlines might have gotten new customers who used to fly the now-baggage fee charging airlines, we do not have a true experiment, and consequently we do not employ a traditional difference-in-difference approach in our analysis. We show that, at the aggregate level, the airlines that began charging for one checked bag saw a significant relative improvement in their on-time departure performance in the 35-day period afterwards, compared to the airlines that were not charging for a checked bag during the same time period. When grouped into 'low-cost' versus 'legacy' carriers, however, we find opposite effects: the departure performance of the low-cost airlines became worse while it improved for the legacy carriers.""><b>Finding:</b></span> We show that, at the aggregate level, the airlines that began charging for one checked bag saw a significant relative improvement in their on-time departure performance in the 35-day period afterwards, compared to the airlines that were not charging for a checked bag during the same time period."			4																						[]	[{'start': 1120, 'end': 1129, 'span': 'compared ', 'annotation': 'Words indicating certainty'}]
615cc11e1f9805f0282b1b12	test_question_testing_Uncertain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Uncertain. Do not mark any words or phrases.		1																							[]	[]
615cc11e1f9805f0282b1b12	Computer_Science_405_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We introduce and evaluate candidate similarity measures, and show that one in particular generalizes to a range of tasks, while producing expressive motions that are tailored to each task. Our user study supports that our approach automatically generates motions expressing incapability that communicate both what and why to end-users, and improve their overall perception of the robot and willingness to collaborate with it in the future. There are two relevant pieces of information when expressing incapability: what the task is, and why the robot is incapable of accomplishing it.""><b>Finding:</b></span> We introduce and evaluate candidate similarity measures, and show that one in particular generalizes to a range of tasks, while producing expressive motions that are tailored to each task."				3																					[]	[{'start': 784, 'end': 793, 'span': 'evaluate ', 'annotation': 'Words indicating certainty'}]
615cc11e1f9805f0282b1b12	Computer_Science_306_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: While macroscopically, only a single second law restricts transitions, we find that there are an entire family of more fundamental restrictions at the quantum level. At the macroscopic scale, and for systems with short range correlations, this entire family of second laws become equal to the ordinary second law, but outside of this regime, these other second laws impose additional restrictions on thermodynamical transitions. What's more, one needs to be more precise about what one means by a cyclic process.""><b>Finding:</b></span> At the macroscopic scale, and for systems with short range correlations, this entire family of second laws become equal to the ordinary second law, but outside of this regime, these other second laws impose additional restrictions on thermodynamical transitions."				3																					[]	[{'start': 843, 'end': 847, 'span': 'but ', 'annotation': 'Words indicating certainty'}]
