user	instance_id	displayed_text	how-certain-is-the-finding:::Somewhat uncertain	how-certain-is-the-finding:::Certain	how-certain-is-the-finding:::Uncertain	how-certain-is-the-finding:::Somewhat certain	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_3	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_2	How confident are you that you performed well in the task?:::scale_3	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_1	Please feel free to leave any comments about our study (optional):::text_box	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	I carefully went over the examples and the instructions.:::Yes	"span_annotation:::<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Palabras que indican incertidumbre</font></font>"	span_annotation:::Words indicating certainty	span_annotation:::Words indicating uncertainty
603e5d265ed1c2e3ea13ebad	Medicine_107_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Individuals susceptible to both RHDV and MYXV had significantly higher survival rates than immune rabbits in all seasons (all odd ratio 1.13-1.67 with CIs between 1.02 and 1.99; Figure 2 and Supporting Information Figure   S3 ). Crucially, we found relatively higher survival rates of individuals susceptible to both viruses compared to those susceptible to RHDV and immune to MYXV throughout the year (Figure 2 ), indicating that rabbits immune to MYXV have a lower survival rate than susceptible individuals. Young rabbits, including those with maternal antibodies to either virus, had significantly lower survival rates than immune rabbits in spring (Figure 2 and Supporting Information Figure S4 ), indicating that waning protection by antibodies result in infection and potentially, mortality, later in the same year.""><b>Finding:</b></span> Crucially, we found relatively higher survival rates of individuals susceptible to both viruses compared to those susceptible to RHDV and immune to MYXV throughout the year (Figure 2 ), indicating that rabbits immune to MYXV have a lower survival rate than susceptible individuals."				3																					[]	[{'start': 1158, 'end': 1177, 'span': 'throughout the year', 'annotation': 'Words indicating certainty'}, {'start': 1230, 'end': 1234, 'span': 'have', 'annotation': 'Words indicating certainty'}]	[{'start': 1025, 'end': 1035, 'span': 'relatively', 'annotation': 'Words indicating uncertainty'}]
603e5d265ed1c2e3ea13ebad	Medicine_49_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""This is a good example of how the study of a rare genetic disease can reveal a pathway that plays a key role in human biology,"" says study co-senior author Benjamin Cravatt, professor and chair of the Department of Chemical Physiology at Scripps Research. The team found that in adult mice, reducing ABHD12 activity with the inhibitor led to a rise in lyso-PS in immune cells called macrophages, as well as in brain tissue. The rise wasn't as great as that seen in the ABHD12-knockout mice, and even four weeks of treatment with the inhibitor appeared to cause only slight hearing defects -- nothing like the profound defects experienced by PHARC patients.""><b>Finding:</b></span> The team found that in adult mice, reducing ABHD12 activity with the inhibitor led to a rise in lyso-PS in immune cells called macrophages, as well as in brain tissue."				3																					[]	[{'start': 1115, 'end': 1128, 'span': 'led to a rise', 'annotation': 'Words indicating certainty'}]	[]
603e5d265ed1c2e3ea13ebad	Medicine_94_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: 6 This study showed that when analysis was restricted to populations with observation-derived 10-year cardiovascular event rate estimates of 10% or more, aspirin use was associated with an absolute risk decrease of 0.51% (5% CI, 0.06%-0.3%) for the cardiovascular composite outcome, but an absolute risk increase of 0.64% (5% CI, 0.35%-0.7%) for major bleeding. The current study demonstrates that the absolute risk reduction for cardiovascular events and absolute risk increase for major bleeding associated with aspirin use were of similar magnitude. Aspirin use was not associated with a reduction in cardiovascular mortality, and deaths due to bleeding were rare.""><b>Finding:</b></span> The current study demonstrates that the absolute risk reduction for cardiovascular events and absolute risk increase for major bleeding associated with aspirin use were of similar magnitude."	2																								[]	[]	[{'start': 1022, 'end': 1029, 'span': 'similar', 'annotation': 'Words indicating uncertainty'}]
603e5d265ed1c2e3ea13ebad	Medicine_238_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""We may need to put greater effort into increasing access to psychosocial interventions that can treat symptoms and behaviors that are currently being addressed with antipsychotic medications."" Psychotherapy has made progress but is still being utilized by only a small portion of young people being treated with antipsychotics, according to the study. Olfson pointed out that more research is needed to determine the factors that are currently impeding access to psychotherapy for children and teens in need of it.""><b>Finding:</b></span> Psychotherapy has made progress but is still being utilized by only a small portion of young people being treated with antipsychotics, according to the study."	2																								[]	[]	[{'start': 938, 'end': 1005, 'span': 'but is still being utilized by only a small portion of young people', 'annotation': 'Words indicating uncertainty'}]
603e5d265ed1c2e3ea13ebad	test_question_testing_Somewhat certain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Somewhat certain. Do not mark any words or phrases.				3																					[]	[]	[]
603e5d265ed1c2e3ea13ebad	Certainty Examples.html	Certainty Examples																								I carefully went over the examples and the instructions.:::Yes	[]	[]	[]
603e5d265ed1c2e3ea13ebad	Medicine_41_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: They found that while it was associated with a lower risk of heart attacks and other cardiovascular events, it did lead to an increased risk of major bleeding. The results showed that:

Aspirin use was associated with an 11% lower risk of cardiovascular events. Approximately 250 patients needed to be treated with aspirin for 5 years to prevent a single heart attack, stroke or cardiovascular death.""><b>Finding:</b></span> They found that while it was associated with a lower risk of heart attacks and other cardiovascular events, it did lead to an increased risk of major bleeding."			1																						[]	[]	[]
603e5d265ed1c2e3ea13ebad	Medicine_107_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""The effect of RHDV disease virus on rabbits is enhanced by previous infection with MYXV virus. Survival rates were lowest for rabbits which survived MYXV infection and then were exposed to RHDV disease,"" says Dr Fordham from the University's Environment Institute. ""The findings suggest a continuous benefit from both viruses and maximum impact on rabbit numbers if they act together.""""><b>Finding:</b></span> Survival rates were lowest for rabbits which survived MYXV infection and then were exposed to RHDV disease,"" says Dr Fordham from the University's Environment Institute."			1																						[]	[]	[]
603e5d265ed1c2e3ea13ebad	Medicine_238_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Among antipsychotic-treated children and adolescents with mental disorder claims, the most common diagnosis was ADHD (younger children, 52.5%; older children, 60.1%; adolescents, 34.9%), while depression was the most common diagnosis among young adults (34.5%), followed by bipolar (26.6%) and anxiety disorders (22.9%). Less than one-fourth of the patients in each of the age groups had an outpatient claim for psychotherapy (younger children, 13.5%; older children, 20.4%; adolescents, 24.8%; young adults, 18.8%) ( Table 4) . In contrast with earlier reports 7-9 of increasing antipsychotic treatment of US children through the early 2000s, the percentage of children treated with antipsychotics was lower in 2010 than in 2006.""><b>Finding:</b></span> Less than one-fourth of the patients in each of the age groups had an outpatient claim for psychotherapy (younger children, 13.5%; older children, 20.4%; adolescents, 24.8%; young adults, 18.8%) ( Table 4) ."			1																						[]	[]	[]
603e5d265ed1c2e3ea13ebad	Medicine_94_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: They found that while it was associated with a lower risk of heart attacks and other cardiovascular events, it did lead to an increased risk of major bleeding. The results showed that:

Aspirin use was associated with an 11% lower risk of cardiovascular events. Approximately 250 patients needed to be treated with aspirin for 5 years to prevent a single heart attack, stroke or cardiovascular death.""><b>Finding:</b></span> They found that while it was associated with a lower risk of heart attacks and other cardiovascular events, it did lead to an increased risk of major bleeding."				3																					[]	[{'start': 584, 'end': 599, 'span': 'They found that', 'annotation': 'Words indicating certainty'}, {'start': 692, 'end': 706, 'span': 'it did lead to', 'annotation': 'Words indicating certainty'}]	[]
61686ae36b1ad59181b7a22e	test_question_testing_Certain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Certain. Do not mark any words or phrases.		4																							[]	[]	[]
61686ae36b1ad59181b7a22e	Medicine_409_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We also found that T-cell senescence is associated with systemic inflammation and alters hepatic glucose homeostasis. The rational modulation of T-cell senescence would be a promising avenue for the treatment or prevention of diabetes. Post a comment; thoughtful, considered opinions are valued.""><b>Finding:</b></span> The rational modulation of T-cell senescence would be a promising avenue for the treatment or prevention of diabetes."	2																								[]	[]	[{'start': 522, 'end': 542, 'span': 'would be a promising', 'annotation': 'Words indicating uncertainty'}]
61686ae36b1ad59181b7a22e	Experience.html	Experience								5				3							1						[]	[]	[]
61686ae36b1ad59181b7a22e	Medicine_110_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: When fruit DNA is added to the sensor-containing FD-CF pellets, only the sensors that are designed to open in the presence of each fruit's RNA will produce the fluorescent protein. The researchers tested their BioBits kits in the Chicago Public School system, and demonstrated that students and teachers were able to perform the experiments in the kits with the same success as trained synthetic biology researchers. ""We show that it is possible to use freeze-dried, cell-free extracts along with freeze-dried synthetic biology components to conduct innovative educational experiments in classrooms and other low-resource settings.""><b>Finding:</b></span> The researchers tested their BioBits kits in the Chicago Public School system, and demonstrated that students and teachers were able to perform the experiments in the kits with the same success as trained synthetic biology researchers."		4																							[]	[{'start': 1015, 'end': 1035, 'span': 'were able to perform', 'annotation': 'Words indicating certainty'}, {'start': 1073, 'end': 1085, 'span': 'same success', 'annotation': 'Words indicating certainty'}]	[]
